ID,logFC,fdr,pseudo_t,Rank_FC,Rank_t,Normed_FC,Normed_t
DDX42,-0.229671718,0.387817364,-0.41137274987165023,0.31162491971740525,0.23102119460500964,46.30603994364264,NA
ZFP266,-0.285353316,0.387586484,-0.4116313761686532,0.2754014129736673,0.23095696852922287,46.0149246056184,NA
PCNX3,-0.235781563,0.387484793,-0.4117453368887139,0.3068721901091843,0.2308927424534361,46.27409636342336,NA
"NAA30",-0.279133627,0.387479364,-0.4117514217759206,0.2798330122029544,0.23076429030186255,46.04744247383117,NA
FAM98C,-0.299066561,0.387479364,-0.4117514217759206,0.2666024405908799,0.23076429030186255,45.94322881927289,NA
IGIP,-0.321429263,0.387452448,-0.4117815908052431,0.2527938342967245,0.23070006422607578,45.826311816426355,NA
NUDT22,-0.44773457,0.387112413,-0.41216290253541926,0.18965960179833014,0.230635838150289,45.16596057899311,NA
UFSP1,-0.465768457,0.387109216,-0.4121664892072627,0.18053949903660887,0.23057161207450225,45.07167554949565,NA
RPA3,-0.451072343,0.387066641,-0.4122142563584041,0.18837508028259473,0.23050738599871548,45.14850998579815,NA
TSPAN9,-0.285209357,0.386756112,-0.4125628143140528,0.27572254335260116,0.23044315992292871,46.015677254149544,NA
ATG12,-0.217187387,0.386499109,-0.4128515029276211,0.3199743095696853,0.2302504816955684,46.371310703994595,NA
SLC38A7,-0.311453739,0.386499109,-0.4128515029276211,0.2585741811175337,0.2302504816955684,45.87846599564423,NA
CEP44,-0.367945702,0.386499109,-0.4128515029276211,0.22903018625561977,0.2302504816955684,45.583113895577014,NA
USE1,-0.198934511,0.386499109,-0.41285150292762113,0.333140655105973,0.23018625561978162,46.466740654957114,NA
CAPN2,-0.34788217,0.386498545,-0.4128521366736267,0.23911368015414258,0.23012202954399485,45.68801034449251,NA
DENND6A,-0.260366449,0.38620154,-0.41318599877990564,0.2912652536929994,0.2300578034682081,46.14556130596726,NA
EPB41L4AOS,-0.384743369,0.385897483,-0.41352805408674237,0.22093770070648683,0.22999357739242132,45.49529208940824,NA
NPRL3,-0.254441998,0.385897483,-0.4135280540867424,0.2951188182402055,0.2298651252408478,46.1765356065876,NA
CEP78,-0.655232473,0.385897483,-0.4135280540867424,0.11657032755298652,0.2298651252408478,44.081117033892866,NA
NME7,-0.521641391,0.385889365,-0.41353719029478575,0.15812459858702632,0.22980089916506102,44.77955986582191,NA
GM7628,-0.726192716,0.385834523,-0.4135989159414502,0.09967886962106615,0.22973667308927426,43.71012166254545,NA
GM11586,-0.646994996,0.385787288,-0.4136520868072445,0.11856133590237636,0.22967244701348746,44.12418433058435,NA
RDH14,-0.23763183,0.385783208,-0.4136566798327565,0.30533076429030187,0.22954399486191393,46.26442277066584,NA
ITPK1,-0.284254623,0.385783208,-0.4136566798327565,0.2763648041104689,0.22954399486191393,46.020668808291596,NA
PTRHD1,-0.318264957,0.38564477,-0.4138125540344856,0.25510597302504817,0.22947976878612716,45.84285548693672,NA
NGLY1,-0.233161609,0.385449215,-0.4140328344695077,0.30873474630700065,0.2294155427103404,46.287794044914435,NA
ZFP703,-0.235980387,0.38540982,-0.41407722398912844,0.30680796403339755,0.22935131663455363,46.273056868903694,NA
MRPL41,-0.336706595,0.385219265,-0.41429200172928016,0.24418754014129737,0.22928709055876687,45.746438647748825,NA
GM4890,-0.673185102,0.384912455,-0.4146380357740588,0.11233140655105973,0.2292228644829801,43.98725683864921,NA
"NAT1",-0.63919979,0.384882466,-0.4146718735063407,0.12074502247912652,0.22915863840719333,44.16493933962089,NA
NID2,-0.401729827,0.384882466,-0.41467187350634077,0.21162491971740527,0.22909441233140654,45.40648324339587,NA
SMG8,-0.279501447,0.384524277,-0.4150762357473314,0.2795761078998073,0.22903018625561977,46.04551943197393,NA
NDUFA4L2,-0.537219873,0.38436186,-0.4152597136500327,0.15285806037251123,0.228965960179833,44.69811222034782,NA
NEK8,-0.437467912,0.384173177,-0.41547296088907915,0.19396274887604367,0.2287732819524727,45.219636869211094,NA
DUSP19,-0.51176569,0.384173177,-0.41547296088907915,0.1617854849068722,0.2287732819524727,44.83119214898377,NA
CTCFLOS,-0.597228717,0.384173177,-0.41547296088907915,0.1336544637122672,0.2287732819524727,44.38437311204306,NA
MCPH1,-0.401498363,0.384087716,-0.41556958233944635,0.2117533718689788,0.22870905587668594,45.407693386836804,NA
RPAP2,-0.263619939,0.384006694,-0.41566120495037845,0.2893384714193963,0.2285806037251124,46.12855136237497,NA
HJURP,-0.424403691,0.384006694,-0.41566120495037845,0.19961464354527939,0.2285806037251124,45.287939418869215,NA
ZFP512,-0.314198135,0.383885224,-0.4157986038470727,0.25709698137443804,0.2285163776493256,45.86411770468439,NA
PABPN1,-0.260979384,0.383765879,-0.4159336414316154,0.29081567116249196,0.22838792549775208,46.14235675031295,NA
ZC4H2,-0.614962182,0.383765879,-0.4159336414316154,0.1283236994219653,0.22838792549775208,44.29165875320199,NA
SERPINC1,-0.174171912,0.383501026,-0.41623346982310344,0.3518946692357097,0.22832369942196531,46.596204834096575,NA
UBR7,-0.212497538,0.383470093,-0.4162685012105527,0.32318561335902374,0.22813102119460502,46.39583024053731,NA
ARL14EP,-0.304857468,0.383470093,-0.4162685012105527,0.2628773281952473,0.22813102119460502,45.91295271532969,NA
PLXNA2,-0.456771243,0.383470093,-0.4162685012105527,0.18490687219010918,0.22813102119460502,45.118714914186405,NA
FAIM,-0.415230322,0.383367209,-0.4163850368919227,0.20423892100192678,0.22806679511881825,45.335899759685155,NA
RAPGEF1,-0.216728617,0.383264753,-0.41650111886582497,0.3203596660244059,0.2279383429672447,46.37370925196057,NA
EXOSC5,-0.270311356,0.383264753,-0.41650111886582497,0.2857418111753372,0.2279383429672447,46.09356719899273,NA
PSMG3,-0.341863047,0.383018174,-0.41678061851008474,0.24161849710982658,0.22787411689145792,45.71947961063596,NA
XRCC6,-0.313213529,0.382951253,-0.416856505144911,0.25767501605651894,0.22780989081567116,45.86926543604998,NA
ZC3H14,-0.247340176,0.382591378,-0.41726482136887755,0.2999357739242132,0.2277456647398844,46.21366545534155,NA
TTC5,-0.286269947,0.382517593,-0.4173485856943819,0.2747591522157996,0.22768143866409762,46.010132262133425,NA
SYNRG,-0.227046796,0.382506483,-0.41736119970705327,0.3132305716120745,0.22761721258831086,46.31976359890334,NA
MIGA2,-0.257340168,0.382210476,-0.41769741354829804,0.2935773924213231,0.22748876043673733,46.161383352171306,NA
OLFR1385,-0.523908793,0.382210476,-0.41769741354829804,0.1573538856775851,0.22748876043673733,44.767705401809096,NA
PLEKHF1,-0.527391128,0.382186689,-0.41772444285535826,0.15606936416184972,0.22742453436095056,44.749499007469645,NA
GM13008,-0.713983441,0.382186689,-0.4177244428553583,0.10282594733461785,0.22736030828516376,43.773954371129996,NA
VRK1,-0.35264202,0.382003055,-0.4179331638832209,0.23596660244059087,0.227296082209377,45.66312482770661,NA
COPS2,-0.289008707,0.381953801,-0.4179891637483266,0.2730892742453436,0.22723185613359023,45.9958134373905,NA
GPRASP1,-0.270165531,0.381679709,-0.41830092756352566,0.28587026332691073,0.22716763005780347,46.09432960337214,NA
GM45899,-0.474931568,0.381312965,-0.4187184280538052,0.17707129094412333,0.2271034039820167,45.02376883970404,NA
TOP3B,-0.238819556,0.380873326,-0.41921944155971397,0.30449582530507385,0.22697495183044317,46.25821308437109,NA
TNFAIP8L3,-0.809830255,0.380873326,-0.41921944155971397,0.08342967244701349,0.22697495183044317,43.27284666843517,NA
TMEM14C,-0.30183884,0.380798879,-0.41930433876663575,0.26473988439306356,0.2269107257546564,45.92873475000817,NA
BRIP1,-0.518027003,0.379541114,-0.42074117203151506,0.15934489402697496,0.22684649967886963,44.79845666157067,NA
GPAT2,-0.636883736,0.379541114,-0.4207411720315151,0.12157996146435453,0.22678227360308284,44.17704816672553,NA
PYGL,-0.346964837,0.37949522,-0.4207936899679667,0.23943481053307644,0.22671804752729607,45.69280635818407,NA
ABCB4,-0.302985906,0.379431491,-0.4208666275855287,0.26403339755940913,0.2266538214515093,45.922737642914974,NA
EDRF1,-0.280632982,0.379431491,-0.42086662758552873,0.2788696210661529,0.22652536929993577,46.039603524280125,NA
4933427I04RIK,-0.814642519,0.379431491,-0.42086662758552873,0.08265895953757225,0.22652536929993577,43.2476871200145,NA
1700008J07RIK,-0.541911063,0.379406713,-0.4208949892273641,0.15093127809890816,0.226461143224149,44.673585672769455,NA
1810043G02RIK,-0.306407648,0.379366216,-0.42094134729570887,0.2617854849068722,0.22639691714836224,45.904848041776695,NA
ODF2,-0.312188823,0.378554295,-0.4218718220349639,0.2582530507385999,0.22633269107257548,45.874622818817,NA
PDGFA,-0.495644666,0.378554295,-0.42187182203496393,0.1684649967886962,0.22620423892100192,44.9154763204089,NA
PPIL6,-0.81278785,0.378554295,-0.42187182203496393,0.08285163776493257,0.22620423892100192,43.25738372737224,NA
SH3BGRL2,-0.257804653,0.378501259,-0.42193267157779657,0.2932562620423892,0.22614001284521515,46.15895492495947,NA
CDKN1B,-0.222643632,0.378020693,-0.42248442606293984,0.316441875401413,0.22601156069364162,46.34278428477224,NA
CLDN5,-0.489887561,0.378020693,-0.42248442606293984,0.1705844572896596,0.22601156069364162,44.94557570024559,NA
PRSS36,-0.456004429,0.377961253,-0.4225527199268188,0.18554913294797687,0.22594733461785485,45.1227239822597,NA
SAR1B,-0.297034038,0.377957758,-0.42255673585760556,0.2678869621066153,0.22581888246628132,45.95385528549226,NA
CCDC137,-0.308032805,0.377957758,-0.42255673585760556,0.2605651894669236,0.22581888246628132,45.89635137238518,NA
4632427E13RIK,-0.827485346,0.377949316,-0.4225664362933932,0.08021836865767501,0.22575465639049455,43.180542065677294,NA
SLC7A6OS,-0.293637184,0.377719065,-0.42283109403046815,0.2701348747591522,0.22569043031470779,45.97161476682806,NA
POMP,-0.276296189,0.377273668,-0.42334350553680805,0.2821451509312781,0.22556197816313422,46.062277208324474,NA
KIF12,-0.82651664,0.377273668,-0.42334350553680805,0.08041104688503532,0.22556197816313422,43.18560666843234,NA
ZFP738,-0.440502321,0.377218464,-0.4234070576710317,0.19280667951188182,0.22549775208734746,45.20377232807959,NA
GM28438,-0.279583952,0.376914285,-0.42375740253683947,0.27944765574823377,0.2254335260115607,46.045088078136644,NA
GM17251,-0.403098613,0.376703752,-0.4240000541668379,0.21072575465639048,0.22536929993577393,45.399326936583826,NA
PDE4DIP,-0.273601598,0.376694918,-0.42401023883428185,0.2840077071290944,0.22517662170841363,46.07636510806115,NA
TTC33,-0.31886977,0.376694918,-0.42401023883428185,0.25478484264611434,0.22517662170841363,45.83969339484057,NA
REV3L,-0.358633267,0.376694918,-0.42401023883428185,0.23391136801541426,0.22517662170841363,45.63180130327055,NA
DEXI,-0.416573953,0.376620443,-0.42409611012622567,0.2035966602440591,0.22511239563262683,45.328874968608844,NA
MT-CO3,-0.399250111,0.376496751,-0.42423876721589665,0.21290944123314065,0.22504816955684007,45.41944773054195,NA
VPS36,-0.252526682,0.375604227,-0.42526952888610436,0.2964033397559409,0.2249839434810533,46.186549289470115,NA
UNC93A,-0.803142874,0.37546758,-0.4254275564892452,0.08387925497752087,0.22491971740526653,43.307809730743685,NA
GM48443,-0.493894365,0.375037798,-0.42592495991071583,0.16904303147077712,0.22485549132947977,44.92462726947576,NA
MED25,-0.204338048,0.375037798,-0.4259249599107159,0.3285163776493256,0.224791265253693,46.4384898044646,NA
ZSCAN12,-0.337930257,0.374746251,-0.42626270318457105,0.24360950545921645,0.22472703917790623,45.740041080337825,NA
ADPRHL2,-0.276029753,0.37473821,-0.4262720220220142,0.2823378291586384,0.22466281310211947,46.06367019288289,NA
CEP89,-0.299031362,0.374726901,-0.42628512853284206,0.26673089274245343,0.2245985870263327,45.94341284719507,NA
TMEM241,-0.355517684,0.374394169,-0.4266709237983664,0.2348747591522158,0.2245343609505459,45.648090239485846,NA
SLC45A4,-0.294707888,0.373889777,-0.42725640928596487,0.2692357096981374,0.22440590879897238,45.966016896650494,NA
TMLHE,-0.395954264,0.373889777,-0.42725640928596487,0.21477199743095696,0.22440590879897238,45.4366791256158,NA
AU041133,-0.5954708,0.373767851,-0.42739805644500367,0.13423249839434812,0.2243416827231856,44.39356387919155,NA
RGS12,-0.440368033,0.373625245,-0.42756378716948945,0.19293513166345536,0.22427745664739884,45.204474414548315,NA
ANKUB1,-0.834974827,0.373062743,-0.428218120879949,0.07925497752087347,0.22421323057161208,43.14138545251865,NA
D330023K18RIK,-0.706504784,0.373062743,-0.42821812087994904,0.1048169556840077,0.2241490044958253,43.8130543940949,NA
NDST2,-0.231625112,0.372988992,-0.42830398530713687,0.30982658959537573,0.22408477842003854,46.295827180808416,NA
EXOC8,-0.319013416,0.372950366,-0.4283489623109458,0.2547206165703276,0.22402055234425178,45.83894238274056,NA
PDF,-0.287177781,0.372705893,-0.42863374039038166,0.2742453436095055,0.22395632626846498,46.00538591125139,NA
NDUFB8,-0.197753636,0.37259537,-0.42876254610092623,0.3342324983943481,0.22389210019267822,46.472914522754316,NA
SCAF11,-0.258317644,0.372313475,-0.42909124524214864,0.2926782273603083,0.22382787411689145,46.1562728979751,NA
LIN9,-0.527184928,0.372240077,-0.4291768706384693,0.15619781631342325,0.22376364804110468,44.75057706529946,NA
SOX13,-0.333455783,0.371963106,-0.429500134460094,0.24611432241490044,0.22369942196531792,45.76343459018269,NA
FGFR1OP,-0.295157644,0.371230116,-0.4303567989346468,0.26885035324341683,0.22363519588953115,45.963665475810004,NA
ITGA10,-0.63927404,0.371230116,-0.43035679893464684,0.12068079640333976,0.22357096981374439,44.164551144694286,NA
TMEM81,-0.564560682,0.371191862,-0.43040155380887674,0.14258188824662812,0.22350674373795762,44.555168606303354,NA
TMEM123,-0.22823487,0.371121486,-0.4304839015361063,0.3123956326268465,0.22344251766217085,46.313552093189955,NA
GM47331,-0.825918916,0.370237123,-0.43152003748547235,0.08053949903660887,0.22337829158638406,43.188731697715895,NA
CMTM6,-0.252134278,0.370169415,-0.43159946739148614,0.2967886962106615,0.2233140655105973,46.18860086175261,NA
TMEM42,-0.34235254,0.370022921,-0.43177137281003297,0.24136159280667951,0.22324983943481053,45.71692043623591,NA
RAB40C,-0.300586707,0.369992171,-0.43180746546671145,0.2653821451509313,0.22318561335902376,45.935281169914184,NA
TTC30B,-0.443687283,0.369779743,-0.43205688372385675,0.1915863840719332,0.22305716120745023,45.18712066357053,NA
RXRG,-0.657424479,0.369779743,-0.43205688372385675,0.1159922928709056,0.22305716120745023,44.069656756340464,NA
UVSSA,-0.341335427,0.36906765,-0.43289402048359216,0.24187540141297367,0.22299293513166346,45.722238121170236,NA
NDUFA2,-0.228998,0.368842833,-0.4331586509172514,0.31194605009633913,0.2229287090558767,46.309562285858874,NA
LAMTOR2,-0.277862854,0.368698618,-0.4333284902650494,0.2808606294155427,0.22286448298008993,46.05408634765546,NA
SUPV3L1,-0.239519986,0.368226816,-0.433884587323702,0.30391779062299296,0.22280025690430313,46.254551086089144,NA
GM49359,-0.501153691,0.366729472,-0.4356541868142988,0.1661528580603725,0.22273603082851637,44.88667395602526,NA
BRAT1,-0.413141331,0.366414141,-0.4360277739786399,0.2054592164418754,0.22260757867694284,45.346821452720874,NA
GM12915,-0.800603509,0.366414141,-0.4360277739786399,0.08439306358381503,0.22260757867694284,43.32108607565645,NA
SERINC2,-0.600723219,0.366049465,-0.43646022355366687,0.13224149004495825,0.22254335260115607,44.36610310601779,NA
DNASE2B,-0.294032003,0.365804947,-0.43675042559477284,0.2697495183044316,0.2224791265253693,45.96955056840755,NA
ZSWIM1,-0.373166176,0.365781163,-0.4367786635829468,0.22614001284521515,0.22241490044958254,45.55582013771545,NA
SMAD2,-0.28215849,0.365272993,-0.43738243680714234,0.2777777777777778,0.22235067437379577,46.03162784123528,NA
COX6C,-0.212649628,0.364960366,-0.43775429653558573,0.3230571612074502,0.222286448298009,46.395035081394056,NA
METTL4,-0.248627682,0.364576566,-0.43821125006383255,0.2987154784842646,0.22215799614643544,46.20693409780403,NA
PIGP,-0.326465232,0.364576566,-0.43821125006383255,0.24932562620423893,0.22215799614643544,45.79998269028104,NA
IKBKG,-0.246407273,0.364330054,-0.43850500183523106,0.3004495825305074,0.2220295439948619,46.218542872332854,NA
DCAF12L1,-0.512917804,0.364330054,-0.43850500183523106,0.16140012845215157,0.2220295439948619,44.825168649863784,NA
HFE2,-0.29212179,0.363045581,-0.4400388451180384,0.2706486833654464,0.22196531791907514,45.97953757171147,NA
2210408I21RIK,-0.482916224,0.362428513,-0.4407776428068964,0.17385998715478485,0.22190109184328838,44.982023345430555,NA
STX4A,-0.257752203,0.362369932,-0.4408478455102142,0.29332048811817596,0.22177263969171485,46.15922914480996,NA
LENG8,-0.430080268,0.362369932,-0.4408478455102142,0.1970456005138086,0.22177263969171485,45.25826105668975,NA
REG2,-0.849958128,0.362295398,-0.44093718248740427,0.07636480411046885,0.22170841361592808,43.063049540978646,NA
SPG11,-0.235475512,0.362177725,-0.4410782635942003,0.3070648683365446,0.22164418754014129,46.27569646369917,NA
GM17066,-0.735479424,0.361699803,-0.4416517277770484,0.09775208734746307,0.22157996146435452,43.66156876112635,NA
ZFC3H1,-0.325387621,0.361369925,-0.44204799441494785,0.2502247912652537,0.22151573538856775,45.80561667173617,NA
RAD52,-0.37959083,0.361080762,-0.4423956497061297,0.22344251766217085,0.221451509312781,45.52223066851777,NA
UBE2D-PS,-0.316659924,0.360959973,-0.44254095451822995,0.2560693641618497,0.22138728323699422,45.851246943739646,NA
FBRSL1,-0.293024445,0.360731336,-0.442816129761558,0.27026332691072574,0.22132305716120745,45.97481829775233,NA
BPNT1,-0.247815555,0.360649788,-0.44291431876424425,0.2993577392421323,0.2212588310854207,46.21118007196094,NA
ATP8B1,-0.297776269,0.360604444,-0.4429689254428318,0.26737315350032115,0.22113037893384715,45.94997474261601,NA
IRF2BPL,-0.356858004,0.360604444,-0.4429689254428318,0.2344894026974952,0.22113037893384715,45.64108275902775,NA
CYP2C69,-0.852148564,0.360217028,-0.4434357612787154,0.07591522157996146,0.22106615285806036,43.05159747172301,NA
LCP1,-0.312615045,0.360217028,-0.4434357612787155,0.25812459858702635,0.2210019267822736,45.87239443877656,NA
ZFP623,-0.336887185,0.360064279,-0.44361996166866313,0.24399486191393707,0.22087347463070006,45.74549448449234,NA
3110045C21RIK,-0.853910394,0.360064279,-0.44361996166866313,0.07572254335260116,0.22087347463070006,43.04238624657119,NA
TPM2,-0.463698003,0.359887883,-0.44383277528325077,0.18143866409762363,0.2208092485549133,45.08250032711919,NA
MLLT10,-0.255464341,0.359805084,-0.44393270442141,0.29466923570969816,0.22074502247912653,46.17119057809144,NA
MRPL24,-0.247578467,0.359771845,-0.443972826647992,0.2995504174694926,0.22068079640333976,46.212419618880226,NA
KANTR,-0.558296769,0.359347789,-0.4444850229320519,0.1447655748233783,0.220616570327553,44.58791768707415,NA
CBLC,-0.346073433,0.359293881,-0.4445501790396134,0.2403339755940912,0.22055234425176623,45.69746680950186,NA
PSMA4,-0.276893502,0.359277301,-0.4445702204848915,0.2815028901734104,0.22048811817597944,46.05915432783708,NA
PPIE,-0.30412152,0.358807857,-0.44513805555441116,0.2634553628773282,0.2203596660244059,45.91680040933423,NA
D830050J10RIK,-0.554155586,0.358807857,-0.44513805555441116,0.1464354527938343,0.2203596660244059,44.60956868008023,NA
TANGO6,-0.287482043,0.358640673,-0.4453404591748541,0.2738599871547848,0.22029543994861914,46.00379516425131,NA
DNAJC19,-0.259318254,0.358609503,-0.44537820600144934,0.2920359666024406,0.2201669877970456,46.15104149426466,NA
ZFP820,-0.660113239,0.358609503,-0.44537820600144934,0.11528580603725112,0.2201669877970456,44.05559934232253,NA
ARHGEF9,-0.453782754,0.358270885,-0.4457884834822448,0.18670520231213872,0.22010276172125884,45.13433937570808,NA
SLC6A12,-0.220010495,0.358233667,-0.445833601331104,0.3180475272960822,0.22003853564547207,46.35655088981506,NA
ZFP966,-0.693690539,0.357997246,-0.44612031428239274,0.10757867694283879,0.2199743095696853,43.88005001560526,NA
GM26588,-0.468984854,0.35763124,-0.44656455148958274,0.17886962106615287,0.2199100834938985,45.05485953606379,NA
ZFP972,-0.827722664,0.356813917,-0.4475582149505306,0.08002569043031471,0.21984585741811175,43.17930131626868,NA
TMPRSS6,-0.198098334,0.356813917,-0.44755821495053066,0.33391136801541427,0.21965317919075145,46.47111236767274,NA
DICER1,-0.264208448,0.356813917,-0.44755821495053066,0.28888888888888886,0.21965317919075145,46.12547451108803,NA
SARS2,-0.375926798,0.356813917,-0.44755821495053066,0.22504816955684007,0.21965317919075145,45.54138701374715,NA
BORCS5,-0.372690833,0.356757345,-0.4476270767693568,0.226461143224149,0.21958895311496468,45.55830533288033,NA
LARP1,-0.287293822,0.356472719,-0.44797370127106334,0.2739242132305716,0.21946050096339115,46.004779224012644,NA
CNOT8,-0.293727177,0.356472719,-0.44797370127106334,0.2700064226075787,0.21946050096339115,45.9711442641206,NA
TNPO1,-0.213015661,0.355865714,-0.44871385222623306,0.3227360308285164,0.21939627488760438,46.39312138235613,NA
CSTF2T,-0.266399436,0.355865714,-0.4487138522262331,0.2880539499036609,0.21926782273603082,46.114019555857986,NA
STRA6L,-0.345149355,0.355865714,-0.4487138522262331,0.24071933204881182,0.21926782273603082,45.70229808750022,NA
DDRGK1,-0.20427468,0.355532627,-0.44912053818071884,0.32864482980089915,0.21920359666024405,46.43882110596102,NA
CEP97,-0.393220812,0.355440849,-0.44923266241749277,0.2163776493256262,0.2191393705844573,45.450970198996146,NA
OTULIN,-0.269589693,0.355293425,-0.4494128294164979,0.2861271676300578,0.21901091843288376,46.09734020795315,NA
ZFYVE1,-0.400410298,0.355293425,-0.4494128294164979,0.2122029543994862,0.21901091843288376,45.4133820240463,NA
D630045J12RIK,-0.531928436,0.355084518,-0.4496682629102892,0.1548490687219011,0.218946692357097,44.72577698799492,NA
GM16278,-0.827507381,0.354981866,-0.44979383200769046,0.08015414258188824,0.21888246628131022,43.180426861970794,NA
XRCC2,-0.51629969,0.354924601,-0.44986389721970416,0.1599229287090559,0.21881824020552343,44.807487424442606,NA
LMBR1,-0.340134646,0.354593107,-0.4502697109825913,0.24271034039820166,0.21875401412973666,45.72851606180528,NA
TSPAN18,-0.684505738,0.354464267,-0.45042753883606546,0.10956968529222864,0.2186897880539499,43.92807012536936,NA
PPP4R3A,-0.218394087,0.354453294,-0.4504409833142742,0.3195247270391779,0.21862556197816313,46.365001817557925,NA
R3HDM2,-0.208806139,0.354217694,-0.45072974858176396,0.32543352601156067,0.21856133590237636,46.41512966631289,NA
ZSCAN21,-0.338662216,0.354211893,-0.45073686105232086,0.242903018625562,0.21843288375080283,45.73621424168092,NA
OLFR552,-0.820839968,0.354211893,-0.45073686105232086,0.08131021194605009,0.21843288375080283,43.21528552729219,NA
STAT6,-0.289532689,0.353916754,-0.451098877889401,0.27238278741168914,0.21836865767501606,45.993073947100584,NA
SNHG12,-0.327268073,0.353866411,-0.45116065863870525,0.24887604367373153,0.2183044315992293,45.79578526532397,NA
YME1L1,-0.216975736,0.353835912,-0.45119809117772997,0.32010276172125884,0.2182402055234425,46.37241726082164,NA
PPP2R5D,-0.27288857,0.353761834,-0.45128902325582043,0.28426461143224147,0.21817597944765574,46.08009297138938,NA
PRKDC,-0.325888852,0.35355305,-0.45154541187083275,0.24990366088631985,0.21811175337186897,45.80299612855433,NA
GM31728,-0.837345425,0.35355305,-0.4515454118708328,0.07893384714193963,0.2180475272960822,43.12899145768234,NA
RNF138,-0.306614404,0.35336156,-0.451780696447491,0.26146435452793837,0.21798330122029544,45.903767077059626,NA
BC004004,-0.311348442,0.353336836,-0.4518110842248958,0.2586384071933205,0.2178548490687219,45.879016510946386,NA
GM48799,-0.558864611,0.353336836,-0.4518110842248958,0.14463712267180476,0.2178548490687219,44.58494888729627,NA
BABAM1,-0.272236634,0.353311323,-0.4518424439758001,0.2847141939627489,0.21779062299293514,46.08350143263738,NA
ROBO1,-0.389714654,0.352929935,-0.45231150385608626,0.2183044315992293,0.21772639691714837,45.46930114508962,NA
NFX1,-0.219669577,0.352910586,-0.45233531423161,0.3183044315992293,0.21766217084136158,46.35833328224584,NA
SMIM8,-0.324652275,0.352896282,-0.4523529172007837,0.25054592164418754,0.2175979447655748,45.809461218355594,NA
BCKDK,-0.253795341,0.352868291,-0.4523873659031255,0.29543994861913936,0.21746949261400128,46.179916468091264,NA
MRPL38,-0.297230878,0.352868291,-0.4523873659031255,0.267694283879255,0.21746949261400128,45.952826163750146,NA
4632404H12RIK,-0.388345521,0.352780189,-0.45249581143578915,0.21926782273603082,0.21740526653821451,45.47645926609209,NA
IGF1,-0.408385131,0.352595236,-0.4527235598554403,0.20783558124598586,0.21734104046242775,45.37168788652386,NA
GM38392,-0.701725355,0.35210001,-0.4533339625954086,0.10552344251766217,0.21727681438664098,43.83804227409248,NA
EFNB1,-0.254338056,0.352019312,-0.4534335102009325,0.2951830443159923,0.21721258831085422,46.17707903765912,NA
NDFIP1,-0.213725447,0.351680525,-0.4538516809273472,0.3223506743737958,0.21714836223506745,46.389410468899314,NA
EIF2S3X,-0.199533144,0.351680525,-0.45385168092734723,0.3326268464996789,0.21689145793192036,46.46361087322657,NA
DARS,-0.211823257,0.351680525,-0.45385168092734723,0.3236994219653179,0.21689145793192036,46.3993555262383,NA
GM44421,-0.454329488,0.351680525,-0.45385168092734723,0.1863840719332049,0.21689145793192036,45.13148093308186,NA
SNX29,-0.497323946,0.351680525,-0.45385168092734723,0.16795118818240207,0.21689145793192036,44.906696684364015,NA
TUBA1C,-0.360315655,0.351675495,-0.45385789257886344,0.23288375080282595,0.2168272318561336,45.623005417935005,NA
VPS4B,-0.201891932,0.351325744,-0.4542900253645422,0.3308285163776493,0.21669877970456006,46.45127862360349,NA
RBM47,-0.394388613,0.351325744,-0.4542900253645422,0.2155427103403982,0.21669877970456006,45.444864684875306,NA
MRI1,-0.349926717,0.350902334,-0.45481374309850187,0.23744380218368658,0.2166345536287733,45.677321014222,NA
BRF2,-0.336467647,0.350719309,-0.45504032319376075,0.24438021836865767,0.21657032755298652,45.747687919147076,NA
SIN3A,-0.213410708,0.350442873,-0.4553827678911551,0.3225433526011561,0.21650610147719973,46.39105599190271,NA
"NAE1",-0.250420658,0.350168572,-0.45572283489296483,0.29755940912010276,0.21644187540141296,46.197560034683406,NA
RNF135,-0.436173746,0.349829286,-0.4561438363215892,0.19466923570969813,0.2163776493256262,45.22640304665718,NA
SIRT5,-0.549182622,0.349320751,-0.4567756148286757,0.1485549132947977,0.21631342324983943,44.635568402570996,NA
AP3M1,-0.300264754,0.349320751,-0.45677561482867574,0.2657032755298651,0.21624919717405267,45.93696440925697,NA
NSUN4,-0.280975553,0.34926125,-0.45684959599622144,0.2786127167630058,0.21612074502247913,46.03781248961079,NA
1300014J16RIK,-0.691938443,0.34926125,-0.45684959599622144,0.10822093770070648,0.21612074502247913,43.889210349317146,NA
COMMD7,-0.375174556,0.34926125,-0.4568495959962215,0.22556197816313422,0.21605651894669237,45.545319896278755,NA
ACVR2A,-0.284179624,0.349035855,-0.4571299574854707,0.27642903018625564,0.2159922928709056,46.021060919150855,NA
MAP3K15,-0.640567642,0.348412302,-0.45790651900193635,0.1201669877970456,0.2159280667951188,44.15778791596118,NA
RIC8A,-0.298003115,0.348412302,-0.4579065190019364,0.2672447013487476,0.21586384071933204,45.94878874306963,NA
CDC23,-0.292664034,0.34834955,-0.45798474615321866,0.2703275529865125,0.21579961464354527,45.976702603768345,NA
DLGAP3,-0.85757594,0.348013328,-0.4584041233924551,0.07469492614001284,0.2157353885677585,43.02322198582505,NA
STIM1,-0.215235636,0.347959495,-0.4584713081276008,0.3213872832369942,0.21567116249197174,46.381514876872394,NA
